Order_ID,Order_Date,Customer_ID,Region,Segment,Category,Product,Quantity,Price,Sales,Cost,Profit
ORD10444,2023-12-30,CUST8280,North,Corporate,Books,Lipstick,2,84.15,168.3,148.45627908471513,19.843720915284877
ORD10445,2023-11-21,CUST2123,North,Corporate,Electronics,Laptop,9,403.71,3633.39,3204.9884721545636,428.40152784543625
ORD10446,2023-09-18,CUST8252,North,Corporate,Beauty,Smartphone,6,314.09,1884.54,1662.3398466209687,222.20015337903124
ORD10447,2023-01-13,CUST2577,South,Consumer,Sports,Blender,7,54.2,379.40000000000003,334.6661454827149,44.733854517285124
ORD10448,2023-09-15,CUST6704,North,Corporate,Electronics,T-shirt,4,421.53,1686.12,1487.3149215111102,198.80507848888965
ORD10449,2023-08-29,CUST3056,South,Home Office,Home,Sofa,9,47.93,431.37,380.5085270871869,50.8614729128131
ORD10450,2023-11-29,CUST6779,South,Corporate,Sports,Lipstick,2,165.3,330.6,291.6199992002782,38.980000799721836
ORD10451,2023-03-15,CUST8183,North,Corporate,Books,T-shirt,6,56.61,339.65999999999997,299.61176324369774,40.04823675630223
ORD10452,2023-09-12,CUST4234,North,Consumer,Clothing,Laptop,6,344.97,2069.82,1825.7740675883842,244.04593241161592
ORD10453,2023-04-05,CUST3420,West,Consumer,Electronics,Smartphone,7,155.79,1090.53,961.9490554382315,128.58094456176843
ORD10454,2023-07-05,CUST9680,West,Corporate,Electronics,Headphones,6,416.48,2498.88,2204.2449594724476,294.6350405275525
ORD10455,2023-09-14,CUST8272,East,Consumer,Books,Headphones,7,442.73,3099.11,2733.703737814804,365.4062621851963
ORD10456,2023-06-11,CUST6104,South,Consumer,Beauty,Headphones,6,101.45,608.7,536.9301074204759,71.76989257952414
ORD10457,2023-02-20,CUST5790,South,Home Office,Electronics,Sofa,4,333.21,1332.84,1175.6890494074373,157.1509505925626
ORD10458,2023-08-24,CUST1608,East,Consumer,Books,Book,1,465.79,465.79,410.8701737068892,54.919826293110816
ORD10459,2023-11-19,CUST5295,South,Corporate,Clothing,Smartphone,4,213.84,855.36,754.5072066423169,100.85279335768314
ORD10460,2023-10-12,CUST8799,North,Consumer,Electronics,Smartphone,2,185.11,370.22,326.5685302599123,43.65146974008775
ORD10461,2023-11-26,CUST9711,North,Corporate,Electronics,Smartphone,3,423.35,1270.0500000000002,1120.3024197952611,149.74758020473905
ORD10462,2023-10-23,CUST9991,West,Consumer,Electronics,T-shirt,7,384.83,2693.81,2376.191379448582,317.61862055141773
ORD10463,2023-06-29,CUST6712,East,Corporate,Sports,Book,1,121.48,121.48,107.1566772620986,14.323322737901407
ORD10464,2023-07-08,CUST6307,South,Consumer,Clothing,Headphones,4,202.47,809.88,714.3896096561442,95.49039034385578
ORD10465,2023-09-09,CUST7957,East,Consumer,Clothing,Treadmill,6,322.32,1933.92,1705.8976069370901,228.02239306290994
ORD10466,2023-09-02,CUST9667,West,Home Office,Sports,T-shirt,8,394.99,3159.92,2787.3438229671597,372.5761770328404
ORD10467,2023-01-23,CUST6257,North,Corporate,Home,Treadmill,8,251.03,2008.24,1771.4547707016536,236.7852292983464
ORD10468,2023-04-16,CUST4444,West,Home Office,Beauty,Book,1,32.33,32.33,28.518071912114316,3.8119280878856827
ORD10469,2023-04-05,CUST5207,South,Corporate,Clothing,Sofa,9,432.38,3891.42,3432.5949706229476,458.8250293770525
ORD10470,2023-06-04,CUST9586,North,Consumer,Clothing,T-shirt,8,437.49,3499.92,3087.255497885776,412.664502114224
ORD10471,2023-08-20,CUST7859,South,Consumer,Home,Book,7,184.31,1290.17,1138.050134205151,152.11986579484915
ORD10472,2023-12-25,CUST1058,East,Corporate,Sports,Headphones,5,10.57,52.85,46.61862358661434,6.231376413385661
ORD10473,2023-08-02,CUST8979,South,Consumer,Books,Lipstick,5,329.55,1647.75,1453.469006903383,194.28099309661707
ORD10474,2023-01-09,CUST2911,South,Corporate,Home,Lipstick,3,155.25,465.75,410.8348899804282,54.915110019571785
ORD10475,2023-06-26,CUST6643,North,Home Office,Home,Treadmill,1,69.39,69.39,61.20844447824351,8.181555521756493
ORD10476,2023-08-15,CUST8671,East,Consumer,Electronics,T-shirt,1,295.38,295.38,260.5526780513556,34.827321948644396
ORD10477,2023-08-03,CUST9917,South,Consumer,Electronics,Blender,1,44.87,44.87,39.57952015764211,5.29047984235789
ORD10478,2023-12-02,CUST5296,South,Corporate,Sports,Laptop,5,282.1,1410.5,1244.1924043314955,166.30759566850452
ORD10479,2023-09-28,CUST5216,South,Corporate,Electronics,Book,7,313.59,2195.1299999999997,1936.3091616591244,258.8208383408753
ORD10480,2023-08-07,CUST8742,East,Consumer,Books,T-shirt,9,86.33,776.97,685.3599237103452,91.61007628965478
ORD10481,2023-12-18,CUST5667,North,Consumer,Sports,T-shirt,7,496.88,3478.16,3068.0611506909845,410.09884930901535
ORD10482,2023-06-02,CUST6389,East,Consumer,Sports,T-shirt,8,411.89,3295.12,2906.6028184053857,388.51718159461416
ORD10483,2023-11-16,CUST5272,West,Corporate,Sports,Smartphone,6,370.17,2221.02,1959.1465536110159,261.8734463889841
ORD10484,2023-01-31,CUST3906,East,Corporate,Electronics,Laptop,9,38.43,345.87,305.08956177677015,40.78043822322985
ORD10485,2023-07-22,CUST4167,North,Corporate,Electronics,Treadmill,9,196.91,1772.19,1563.2366799235965,208.95332007640354
ORD10486,2023-10-05,CUST6441,South,Consumer,Beauty,Headphones,4,263.84,1055.36,930.9258389473852,124.43416105261474
ORD10487,2023-02-15,CUST3465,West,Corporate,Beauty,Blender,7,155.28,1086.96,958.7999828515862,128.16001714841389
ORD10488,2023-08-15,CUST8827,North,Home Office,Books,Laptop,6,87.46,524.76,462.88720744203863,61.87279255796136
ORD10489,2023-11-04,CUST3989,North,Home Office,Books,Lipstick,3,397.63,1192.8899999999999,1052.2401114519655,140.64988854803437
ORD10490,2023-09-16,CUST9781,East,Home Office,Electronics,Book,4,160.85,643.4,567.5387401254053,75.86125987459468
ORD10491,2023-11-03,CUST5148,East,Home Office,Books,Laptop,2,109.67,219.34,193.4783140489686,25.861685951031404
ORD10492,2023-08-05,CUST9223,West,Consumer,Beauty,Smartphone,4,402.32,1609.28,1419.534882979503,189.745117020497
ORD10493,2023-07-01,CUST7589,East,Home Office,Books,Laptop,6,298.79,1792.7400000000002,1581.3636943929425,211.3763056070577
ORD10494,2023-03-27,CUST6447,East,Home Office,Clothing,Laptop,3,420.17,1260.51,1111.8872510343092,148.6227489656908
ORD10495,2023-06-13,CUST7199,East,Home Office,Clothing,Lipstick,1,162.77,162.77,143.57830390147998,19.191696098520026
ORD10496,2023-12-21,CUST2035,East,Home Office,Clothing,Lipstick,7,123.31,863.1700000000001,761.3963542338298,101.77364576617026
ORD10497,2023-09-05,CUST8907,North,Consumer,Clothing,Smartphone,4,174.75,699.0,616.5831199062143,82.41688009378572
ORD10498,2023-06-28,CUST2877,West,Consumer,Books,Lipstick,3,150.22,450.65999999999997,397.52410417301076,53.13589582698921
ORD10499,2023-04-26,CUST1224,West,Consumer,Clothing,Laptop,9,463.58,4172.22,3680.286730379264,491.93326962073616
ORD10500,2023-12-24,CUST1268,North,Consumer,Beauty,Laptop,8,491.4,3931.2,3467.6846365884257,463.51536341157407
ORD10501,2023-06-24,CUST7848,East,Consumer,Home,Sofa,1,67.87,67.87,59.86766287272499,8.002337127275013
ORD10502,2023-12-26,CUST7847,West,Home Office,Home,Sofa,1,489.79,489.79,432.0404095834974,57.7495904165026
ORD10503,2023-11-05,CUST6108,West,Consumer,Sports,Headphones,2,285.94,571.88,504.4514372131128,67.4285627868872
ORD10504,2023-03-18,CUST6558,South,Consumer,Home,Lipstick,5,38.37,191.85,169.22957303863691,22.62042696136308
ORD10505,2023-08-08,CUST8963,North,Home Office,Home,Laptop,5,232.04,1160.2,1023.4044860017023,136.7955139982978
ORD10506,2023-05-19,CUST4705,North,Consumer,Books,Sofa,4,240.5,962.0,848.5736213873794,113.42637861262062
ORD10507,2023-04-09,CUST9769,East,Home Office,Electronics,T-shirt,9,359.36,3234.2400000000002,2852.9009867317236,381.33901326827663
ORD10508,2023-07-11,CUST5074,East,Consumer,Beauty,Treadmill,2,39.76,79.52,70.14404820449522,9.375951795504776
ORD10509,2023-02-01,CUST5115,East,Consumer,Books,Blender,3,329.68,989.04,872.4254204750246,116.6145795249754
ORD10510,2023-10-13,CUST7161,North,Consumer,Clothing,Headphones,4,403.48,1613.92,1423.6277952489806,190.29220475101943
ORD10511,2023-04-29,CUST2929,East,Home Office,Sports,Headphones,1,345.28,345.28,304.5691268114702,40.710873188529774
ORD10512,2023-10-07,CUST2001,West,Corporate,Books,Lipstick,7,234.84,1643.88,1450.0553063682798,193.82469363172027
ORD10513,2023-06-01,CUST5516,West,Corporate,Beauty,Blender,4,183.45,733.8,647.2799619272962,86.52003807270376
ORD10514,2023-12-01,CUST5857,East,Corporate,Beauty,Laptop,5,109.92,549.6,484.7984015743282,64.80159842567184
ORD10515,2023-07-31,CUST2011,East,Home Office,Books,Sofa,9,27.56,248.04,218.7943877847459,29.245612215254084
ORD10516,2023-02-16,CUST1987,South,Consumer,Clothing,Sofa,7,274.44,1921.08,1694.5715307431046,226.5084692568953
ORD10517,2023-02-23,CUST2615,West,Consumer,Clothing,Smartphone,5,15.42,77.1,68.00938275360389,9.090617246396107
ORD10518,2023-02-07,CUST7078,East,Home Office,Clothing,Smartphone,3,292.25,876.75,773.3751793673439,103.37482063265611
ORD10519,2023-02-21,CUST3747,West,Consumer,Sports,Book,1,355.9,355.9,313.93695618686934,41.96304381313064
ORD10520,2023-01-26,CUST3875,East,Consumer,Sports,Treadmill,4,432.04,1728.16,1524.3981180216356,203.7618819783645
ORD10521,2023-07-21,CUST7944,East,Corporate,Clothing,Lipstick,7,131.78,922.46,813.6956577806674,108.76434221933266
ORD10522,2023-09-13,CUST8515,West,Consumer,Home,Blender,6,351.38,2108.2799999999997,1859.6993705806485,248.58062941935123
ORD10523,2023-10-23,CUST3716,North,Home Office,Clothing,Sofa,8,367.11,2936.88,2590.6017642205475,346.27823577945264
ORD10524,2023-03-05,CUST8032,East,Consumer,Books,Laptop,7,358.22,2507.54,2211.883886251257,295.6561137487429
ORD10525,2023-07-07,CUST6995,West,Consumer,Clothing,Headphones,2,15.42,30.84,27.203753101441556,3.6362468985584435
ORD10526,2023-03-22,CUST9563,East,Home Office,Books,Blender,5,187.1,935.5,825.1981526069577,110.3018473930423
ORD10527,2023-04-28,CUST7089,East,Consumer,Electronics,Lipstick,8,435.59,3484.72,3073.847681830591,410.872318169409
ORD10528,2023-09-16,CUST7356,East,Home Office,Clothing,Headphones,1,36.65,36.65,32.32871436990379,4.321285630096206
ORD10529,2023-05-11,CUST7890,North,Corporate,Beauty,Lipstick,7,219.88,1539.1599999999999,1357.6825104933457,181.47748950665414
ORD10530,2023-03-11,CUST2175,South,Consumer,Sports,Lipstick,9,454.89,4094.0099999999998,3611.2982242163666,482.71177578363313
ORD10531,2023-08-15,CUST8966,West,Consumer,Books,T-shirt,6,283.27,1699.62,1499.2231791917022,200.39682080829766
ORD10532,2023-03-22,CUST8335,West,Corporate,Sports,Book,8,133.84,1070.72,944.4747899084146,126.24521009158548
ORD10533,2023-08-01,CUST8763,North,Consumer,Electronics,Treadmill,7,268.2,1877.3999999999999,1656.0417014476775,221.35829855232237
ORD10534,2023-02-28,CUST5933,North,Consumer,Beauty,Laptop,3,488.47,1465.41,1292.628139830852,172.7818601691481
ORD10535,2023-03-07,CUST5052,North,Consumer,Electronics,Smartphone,7,84.62,592.34,522.4990632979213,69.8409367020787
ORD10536,2023-11-12,CUST8632,North,Home Office,Beauty,Blender,5,286.6,1433.0,1264.0395004658155,168.96049953418446
ORD10537,2023-11-14,CUST7936,West,Consumer,Sports,Lipstick,9,262.17,2359.53,2081.3252774138914,278.2047225861088
ORD10538,2023-02-09,CUST4224,North,Home Office,Electronics,Treadmill,1,483.48,483.48,426.47440173427253,57.005598265727485
ORD10539,2023-10-09,CUST2957,West,Consumer,Beauty,T-shirt,8,127.69,1021.52,901.0758063613677,120.44419363863233
ORD10540,2023-08-14,CUST1483,West,Consumer,Sports,T-shirt,5,333.38,1666.9,1470.3610909465933,196.53890905340677
ORD10541,2023-08-14,CUST5667,South,Consumer,Beauty,Blender,1,25.35,25.35,22.36106164466743,2.9889383553325715
ORD10542,2023-05-27,CUST2742,East,Corporate,Beauty,T-shirt,4,406.69,1626.76,1434.953871442966,191.80612855703407
ORD10543,2023-10-14,CUST4932,East,Home Office,Sports,Lipstick,1,282.78,282.78,249.4383042161363,33.341695783863685
ORD10544,2023-03-27,CUST5852,East,Home Office,Beauty,Blender,5,210.03,1050.15,926.3301335758383,123.81986642416177
ORD10545,2023-07-13,CUST6113,West,Consumer,Beauty,Headphones,7,320.61,2244.27,1979.65521961648,264.6147803835199
ORD10546,2023-12-21,CUST7076,South,Consumer,Beauty,T-shirt,6,441.39,2648.34,2336.082603394025,312.2573966059749
ORD10547,2023-04-27,CUST3013,South,Corporate,Sports,Treadmill,8,212.31,1698.48,1498.2175929875634,200.2624070124366
ORD10548,2023-01-22,CUST6826,North,Home Office,Beauty,Sofa,3,210.78,632.34,557.782789758935,74.55721024106504
ORD10549,2023-03-18,CUST5828,East,Home Office,Books,Smartphone,9,437.81,3940.29,3475.7028634266912,464.5871365733087
ORD10550,2023-04-20,CUST2764,South,Corporate,Beauty,Smartphone,8,118.54,948.32,836.5065869377127,111.8134130622874
ORD10551,2023-11-02,CUST3349,West,Home Office,Beauty,Book,2,370.69,741.38,653.9662280916583,87.41377190834169
ORD10552,2023-04-29,CUST2054,South,Corporate,Home,Lipstick,6,258.71,1552.2599999999998,1369.2379309093276,183.02206909067218
ORD10553,2023-11-28,CUST4984,North,Consumer,Electronics,Book,3,30.03,90.09,79.4677729218181,10.622227078181908
ORD10554,2023-07-22,CUST7605,West,Corporate,Home,Smartphone,8,218.3,1746.4,1540.4874972878579,205.9125027121422
ORD10555,2023-09-13,CUST2944,West,Home Office,Home,Laptop,5,294.77,1473.85,1300.0730061141257,173.77699388587416
ORD10556,2023-09-30,CUST5483,East,Consumer,Electronics,Smartphone,3,487.62,1462.8600000000001,1290.3788022689623,172.4811977310378
ORD10557,2023-08-10,CUST8624,East,Corporate,Sports,T-shirt,5,27.15,135.75,119.74414667706522,16.005853322934783
ORD10558,2023-11-10,CUST2470,South,Corporate,Home,Blender,4,210.85,843.4,743.9573724304737,99.44262756952628
ORD10559,2023-10-31,CUST8696,West,Home Office,Home,Headphones,7,234.87,1644.0900000000001,1450.2405459322001,193.84945406780002
ORD10560,2023-05-31,CUST9443,East,Consumer,Clothing,Sofa,6,38.29,229.74,202.65208292883216,27.08791707116785
ORD10561,2023-04-30,CUST8180,West,Consumer,Beauty,Sofa,3,385.63,1156.8899999999999,1020.4847576370532,136.40524236294664
ORD10562,2023-01-10,CUST5741,East,Corporate,Sports,T-shirt,1,357.84,357.84,315.6482169202285,42.19178307977148
ORD10563,2023-03-22,CUST9585,North,Consumer,Beauty,Sofa,8,113.56,908.48,801.3639953825431,107.11600461745695
ORD10564,2023-02-04,CUST7682,South,Corporate,Electronics,Smartphone,6,244.73,1468.3799999999999,1295.2479565205822,173.1320434794177
ORD10565,2023-05-18,CUST9049,West,Home Office,Home,Sofa,1,466.89,466.89,411.8404761845671,55.049523815432906
ORD10566,2023-12-27,CUST6420,East,Corporate,Beauty,Lipstick,7,107.38,751.66,663.0341457921388,88.62585420786115
ORD10567,2023-09-14,CUST8625,East,Home Office,Electronics,T-shirt,8,421.91,3375.28,2977.3114062332575,397.96859376674274
ORD10568,2023-09-16,CUST1290,North,Home Office,Books,Lipstick,4,330.68,1322.72,1166.7622666128009,155.95773338719914
ORD10569,2023-05-31,CUST4834,West,Consumer,Clothing,T-shirt,8,152.82,1222.56,1078.4118155544224,144.1481844455775
ORD10570,2023-02-25,CUST3537,North,Consumer,Home,Treadmill,3,105.56,316.68,279.3412623918454,37.33873760815459
ORD10571,2023-08-31,CUST7163,West,Consumer,Electronics,Sofa,9,311.49,2803.41,2472.86878995176,330.5412100482399
ORD10572,2023-12-03,CUST1945,East,Corporate,Books,Smartphone,8,441.64,3533.12,3116.5409908484176,416.57900915158234
ORD10573,2023-03-15,CUST2930,West,Consumer,Clothing,Headphones,8,64.51,516.08,455.2306387999987,60.84936120000134
ORD10574,2023-07-29,CUST9439,South,Consumer,Home,Sofa,1,55.17,55.17,48.66507972135314,6.504920278646864
ORD10575,2023-02-23,CUST9288,North,Consumer,Sports,Treadmill,9,311.21,2800.89,2470.645915184716,330.2440848152837
ORD10576,2023-03-19,CUST2241,North,Consumer,Clothing,Headphones,4,456.11,1824.44,1609.3260476132957,215.11395238670434
ORD10577,2023-06-25,CUST3849,North,Home Office,Clothing,Treadmill,7,228.05,1596.3500000000001,1408.1294184009803,188.22058159901985
ORD10578,2023-10-10,CUST6649,South,Home Office,Clothing,Smartphone,8,342.27,2738.16,2415.312211162231,322.8477888377688
ORD10579,2023-03-17,CUST7950,West,Home Office,Sports,Blender,5,345.59,1727.9499999999998,1524.212878457715,203.73712154228474
ORD10580,2023-09-01,CUST5178,West,Corporate,Beauty,Headphones,5,413.83,2069.15,1825.183065170162,243.966934829838
ORD10581,2023-05-16,CUST2215,East,Consumer,Home,Blender,7,370.05,2590.35,2284.9300209571707,305.41997904282925
ORD10582,2023-08-13,CUST7606,South,Consumer,Beauty,Blender,6,107.04,642.24,566.5155120580358,75.72448794196418
ORD10583,2023-04-19,CUST5469,North,Home Office,Sports,Headphones,6,363.73,2182.38,1925.0624738496767,257.3175261503234
ORD10584,2023-01-12,CUST3590,East,Corporate,Electronics,Smartphone,7,333.41,2333.8700000000003,2058.690766889151,275.1792331108495
ORD10585,2023-09-26,CUST7976,North,Home Office,Beauty,Book,4,349.13,1396.52,1231.8607419333712,164.6592580666288
ORD10586,2023-07-19,CUST1034,East,Corporate,Home,Laptop,6,449.9,2699.3999999999996,2381.122280221509,318.2777197784908
ORD10587,2023-12-14,CUST8533,North,Corporate,Books,Book,7,34.35,240.45000000000002,212.09930068876858,28.350699311231438
ORD10588,2023-04-17,CUST4143,West,Corporate,Clothing,Blender,3,130.37,391.11,344.99545640417665,46.11454359582336
ORD10589,2023-12-08,CUST2867,East,Home Office,Electronics,Blender,5,167.3,836.5,737.8709296159489,98.62907038405115
ORD10590,2023-09-16,CUST2781,West,Corporate,Home,Sofa,1,286.96,286.96,253.1254536313122,33.83454636868777
ORD10591,2023-01-22,CUST9451,West,Consumer,Home,Sofa,9,256.95,2312.5499999999997,2039.8845406854302,272.6654593145695
ORD10592,2023-09-11,CUST1019,North,Consumer,Sports,Blender,9,407.25,3665.25,3233.091960280761,432.1580397192388
ORD10593,2023-05-25,CUST1102,West,Home Office,Electronics,Book,3,207.81,623.4300000000001,549.9233396897442,73.50666031025582
ORD10594,2023-06-17,CUST4832,North,Corporate,Books,Headphones,3,193.2,579.5999999999999,511.26119642008837,68.33880357991154
ORD10595,2023-07-02,CUST2154,South,Corporate,Beauty,T-shirt,7,384.24,2689.6800000000003,2372.548334691483,317.1316653085173
ORD10596,2023-02-08,CUST1535,East,Corporate,Home,Book,8,47.55,380.4,335.5482386442402,44.85176135575978
ORD10597,2023-11-26,CUST4793,North,Corporate,Sports,Treadmill,7,436.53,3055.71,2695.4208946046037,360.2891053953963
ORD10598,2023-07-19,CUST1473,North,Corporate,Clothing,Laptop,5,313.22,1566.1000000000001,1381.4461002648388,184.6538997351613
ORD10599,2023-10-22,CUST1921,North,Home Office,Sports,T-shirt,7,169.57,1186.99,1047.0357617989662,139.95423820103383
ORD10600,2023-03-11,CUST9667,North,Consumer,Books,Book,3,453.04,1359.1200000000001,1198.8704576923235,160.24954230767662
ORD10601,2023-10-31,CUST2855,West,Consumer,Beauty,Treadmill,7,197.8,1384.6000000000001,1221.3461914479892,163.25380855201092
ORD10602,2023-09-14,CUST3378,West,Home Office,Home,Book,6,287.65,1725.8999999999999,1522.4045874765882,203.4954125234117
ORD10603,2023-06-22,CUST5523,East,Corporate,Sports,Lipstick,4,392.18,1568.72,1383.757184348035,184.962815651965
ORD10604,2023-05-15,CUST8863,East,Corporate,Home,Sofa,2,191.83,383.66,338.42386235081284,45.236137649187185
ORD10605,2023-12-09,CUST2858,East,Corporate,Home,Lipstick,6,337.99,2027.94,1788.8320059837029,239.1079940162972
ORD10606,2023-10-29,CUST7197,West,Home Office,Clothing,Smartphone,3,15.3,45.900000000000006,40.48807611401322,5.411923885986788
ORD10607,2023-04-02,CUST1365,East,Consumer,Home,Sofa,7,498.75,3491.25,3079.6077501753516,411.6422498246484
ORD10608,2023-02-24,CUST9409,West,Consumer,Beauty,Blender,3,186.33,558.99,493.08125636105115,65.90874363894886
ORD10609,2023-08-13,CUST5793,North,Corporate,Electronics,Smartphone,7,22.49,157.42999999999998,138.86792641893462,18.562073581065363
ORD10610,2023-12-25,CUST7185,West,Corporate,Home,Blender,6,17.33,103.97999999999999,91.7200469354051,12.259953064594896
ORD10611,2023-03-31,CUST7987,South,Corporate,Books,Headphones,5,21.7,108.5,95.70710802549965,12.79289197450035
ORD10612,2023-06-19,CUST2159,North,Corporate,Sports,Sofa,4,363.87,1455.48,1283.8689547369054,171.61104526309464
ORD10613,2023-08-24,CUST3232,East,Home Office,Books,Treadmill,4,416.68,1666.72,1470.2023141775187,196.51768582248133
ORD10614,2023-12-05,CUST9011,South,Consumer,Electronics,Sofa,6,70.74,424.43999999999994,374.39562147781623,50.044378522183706
ORD10615,2023-08-09,CUST4644,North,Corporate,Electronics,Sofa,7,61.9,433.3,382.21096688893084,51.08903311106917
ORD10616,2023-06-30,CUST6265,West,Consumer,Beauty,Book,4,129.42,517.68,456.64198785843917,61.038012141560785
ORD10617,2023-04-21,CUST9330,South,Corporate,Beauty,Smartphone,6,21.44,128.64000000000001,113.47246429862005,15.167535701379961
ORD10618,2023-05-19,CUST9535,South,Corporate,Beauty,T-shirt,1,481.47,481.47,424.7013944796066,56.76860552039341
ORD10619,2023-04-24,CUST8700,North,Consumer,Home,Lipstick,8,269.98,2159.84,1905.1800939888956,254.65990601110457
ORD10620,2023-02-02,CUST8290,South,Consumer,Clothing,Lipstick,1,430.79,430.79,379.9969130535022,50.793086946497795
ORD10621,2023-05-30,CUST4860,North,Home Office,Beauty,Headphones,6,142.39,854.3399999999999,753.6074716175609,100.732528382439
ORD10622,2023-02-17,CUST5508,East,Corporate,Books,Blender,1,160.33,160.33,141.42599658735816,18.904003412641856
ORD10623,2023-09-25,CUST9811,South,Corporate,Sports,Lipstick,5,346.75,1733.75,1529.3290187945622,204.42098120543778
ORD10624,2023-04-03,CUST5467,East,Consumer,Home,Book,8,353.63,2829.04,2495.4768376816546,333.56316231834535
ORD10625,2023-12-25,CUST1837,South,Home Office,Beauty,Sofa,9,410.3,3692.7000000000003,3257.305417564632,435.3945824353682
ORD10626,2023-02-09,CUST9103,North,Home Office,Home,T-shirt,1,366.0,366.0,322.8460971182753,43.15390288172472
ORD10627,2023-03-28,CUST3938,South,Corporate,Books,Book,9,56.55,508.95,448.941314558323,60.00868544167702
ORD10628,2023-07-03,CUST4762,West,Corporate,Sports,T-shirt,9,451.51,4063.59,3584.464950242766,479.12504975723414
ORD10629,2023-07-07,CUST3230,North,Consumer,Beauty,Lipstick,1,154.68,154.68,136.44217022473995,18.237829775260053
ORD10630,2023-12-06,CUST3566,West,Corporate,Books,Lipstick,6,363.07,2178.42,1921.5693849300362,256.85061506996385
ORD10631,2023-05-31,CUST8150,North,Consumer,Sports,T-shirt,6,484.77,2908.62,2565.673811475841,342.94618852415897
ORD10632,2023-06-12,CUST8404,North,Home Office,Books,Smartphone,1,301.42,301.42,265.8805207469687,35.53947925303129
ORD10633,2023-01-05,CUST7325,South,Home Office,Sports,Blender,7,31.4,219.79999999999998,193.88407690327023,25.915923096729756
ORD10634,2023-01-02,CUST8858,West,Consumer,Clothing,Laptop,2,266.07,532.14,469.3970549740957,62.742945025904305
ORD10635,2023-03-09,CUST1534,West,Home Office,Beauty,Lipstick,6,300.64,1803.84,1591.1549284858734,212.68507151412655
ORD10636,2023-01-11,CUST3914,West,Corporate,Home,Smartphone,4,263.42,1053.68,929.4439224360227,124.23607756397735
ORD10637,2023-09-04,CUST9145,South,Home Office,Books,Book,4,491.39,1965.56,1733.8070345677518,231.75296543224817
ORD10638,2023-06-27,CUST8536,South,Consumer,Home,Lipstick,5,289.7,1448.5,1277.7119444694583,170.78805553054167
ORD10639,2023-05-24,CUST1523,East,Consumer,Clothing,Blender,9,200.82,1807.3799999999999,1594.277538277673,213.10246172232678
ORD10640,2023-05-22,CUST5458,South,Consumer,Clothing,Headphones,7,199.54,1396.78,1232.0900861553675,164.68991384463243
ORD10641,2023-05-16,CUST6623,West,Home Office,Sports,Smartphone,6,218.95,1313.6999999999998,1158.8057862958422,154.89421370415766
ORD10642,2023-09-09,CUST6958,West,Consumer,Books,T-shirt,1,199.98,199.98,176.40099044183796,23.579009558162028
ORD10643,2023-05-10,CUST2221,South,Corporate,Clothing,Smartphone,3,321.83,965.49,851.6521265211028,113.83787347889722
ORD10644,2023-09-17,CUST8435,East,Corporate,Electronics,Treadmill,5,346.62,1733.1,1528.7556582395707,204.3443417604292
ORD10645,2023-06-27,CUST5100,North,Home Office,Beauty,T-shirt,8,129.94,1039.52,916.9534832688239,122.56651673117608
ORD10646,2023-12-13,CUST8840,South,Consumer,Electronics,Smartphone,1,347.13,347.13,306.2009991602921,40.929000839707896
ORD10647,2023-10-01,CUST9402,East,Home Office,Beauty,Treadmill,7,203.04,1421.28,1253.7013686127386,167.57863138726134
ORD10648,2023-05-06,CUST1440,West,Consumer,Sports,T-shirt,8,203.52,1628.16,1436.1888018691016,191.97119813089853
ORD10649,2023-10-03,CUST9266,North,Consumer,Sports,Headphones,5,242.53,1212.65,1069.6702723237065,142.97972767629358
ORD10650,2023-02-14,CUST4088,East,Home Office,Home,Smartphone,2,102.58,205.16,180.97023301853923,24.189766981460764
ORD10651,2023-06-26,CUST8562,South,Corporate,Clothing,Book,5,203.16,1015.8,896.0302334774427,119.76976652255723
ORD10652,2023-11-24,CUST9606,West,Home Office,Clothing,Treadmill,8,99.55,796.4,702.4989938387827,93.90100616121731
ORD10653,2023-05-21,CUST3026,South,Consumer,Sports,Book,6,43.83,262.98,231.97285961793455,31.007140382065472
ORD10654,2023-05-29,CUST6180,West,Corporate,Beauty,T-shirt,7,136.21,953.47,841.0493667195682,112.42063328043184
ORD10655,2023-02-10,CUST8343,South,Corporate,Books,Lipstick,3,468.49,1405.47,1239.755475729023,165.7145242709771
ORD10656,2023-07-26,CUST4773,West,Home Office,Electronics,Blender,6,26.88,161.28,142.2639850908072,19.01601490919279
ORD10657,2023-05-06,CUST2166,North,Consumer,Sports,Headphones,8,461.47,3691.76,3256.476249992798,435.28375000720234
ORD10658,2023-03-01,CUST3924,North,Home Office,Books,T-shirt,7,156.29,1094.03,965.0363815035703,128.9936184964297
ORD10659,2023-01-05,CUST3460,North,Home Office,Home,Lipstick,5,277.28,1386.3999999999999,1222.9339591387345,163.46604086126536
ORD10660,2023-02-09,CUST1827,South,Home Office,Beauty,Lipstick,1,142.23,142.23,125.46011036374944,16.769889636250554
ORD10661,2023-11-13,CUST8776,West,Corporate,Sports,Lipstick,8,420.95,3367.6,2970.5369307527426,397.0630692472573
ORD10662,2023-02-06,CUST7130,South,Home Office,Sports,T-shirt,8,204.57,1636.56,1443.5983844259142,192.96161557408573
ORD10663,2023-01-23,CUST2975,South,Consumer,Books,Lipstick,9,267.71,2409.39,2125.3064424475447,284.0835575524552
ORD10664,2023-03-04,CUST2917,South,Home Office,Home,Book,4,322.01,1288.04,1136.1712757711018,151.86872422889815
